mffc_a_std,mffc_a_mean,mffc_b_std,mffc_b_mean,mffc_c_std,mffc_c_mean,mffc_d_std,mffc_d_mean,mffc_e_std,mffc_e_mean,mffc_f_std,mffc_f_mean,mffc_g_std,mffc_g_mean,mffc_h_std,mffc_h_mean,mffc_i_std,mffc_i_mean,mffc_j_std,mffc_j_mean,mffc_k_std,mffc_k_mean,mffc_l_std,mffc_l_mean,mffc_m_std,mffc_m_mean,carti
15.087848211108158,180.56717020498687,3.8326306513522717,2.3048110686250363,3.073867626633256,1.7717781509361743,2.479411195338828,-4.46591103964409,2.3046225981583683,5.967235966447022,2.068465182917372,-5.002490760348159,1.7107356938976164,3.776273307023621,1.876155050573108,-1.1582472497841911,1.6588765716227782,2.1150295285608567,1.6695388966887483,-0.9982317716135805,1.4829692743357628,0.6664119998154738,1.2834073854113521,-0.4931579102513437,1.1380692338163807,0.9318858276213591,False
19.969712196782552,183.44805524479312,4.7502699656138185,-0.16214769756097358,3.915239226941713,3.99687808255437,3.695199695297402,-5.092313856205727,2.491150351535192,4.68183900551342,2.3787613276190456,-3.9680962081297673,1.3654703312233576,3.9808926257845036,1.7521885337176115,-1.6790074520772431,1.4457866286717704,1.961279778577319,1.5010821109228871,-0.994363965619863,1.7076257733547129,1.002179413798442,1.4350393552577183,-0.6440732790070463,1.2160058959593676,1.069582668936126,False
25.579702542205396,192.6073164471005,4.5007602929837045,-5.665473349667527,2.471259666340075,-1.6047394225623994,2.8540753105676653,-5.504374537056671,2.8183682827121683,4.414894838802455,2.2527021713792608,-5.972206232401956,1.9239442204597068,4.957689908662551,1.9988690790582813,-0.2053782520838672,1.669436375086566,1.4812683565997309,1.5186005689805209,0.06839930215394283,1.658750651685676,-1.5126117498137508,1.428105606866669,0.4853603584801339,1.189624179878125,-0.8890065243416047,False
23.260962238160467,186.72386040743413,4.122928945036587,-0.4456935860255673,4.1125155774678515,3.3396095454610766,2.452803308545968,-2.4806318001645686,1.83685889231146,5.219176819301817,2.0437500685729977,-3.969151734730155,1.6147314251384126,3.5167566419083705,1.2301906230938633,-2.5815963775689164,1.2465076313402819,0.6930913213791392,1.3599421839749335,-0.9167097483836923,1.357246006127414,-0.14808333914347105,1.2179121685892718,-0.7294390567810254,1.145848117653181,0.0948612063809026,False
26.48533642971007,194.92932075871246,3.214276998719567,-1.2508971764372927,2.435709743203608,0.9765114945840764,2.359885213183249,-5.234667202407609,1.6401851665354827,6.735064043933461,2.032073388130436,-6.364534030594709,1.1918085676018972,4.929951664318248,1.2097628488180447,-2.2192022586669715,1.1875222877038611,1.2695907398567696,1.3409211769671692,-0.029131452878447782,1.2953672212305591,-0.0031321750409640304,1.1092325091094055,0.19947962020869794,0.950838549427942,-0.04091820898663329,False
19.65422701728528,181.46024539118469,4.549278640064261,0.9152748291494408,2.6660287166745062,-0.2481248743008414,2.2873686069060506,-5.314539361006188,2.1508438135814454,3.9292699390532784,2.254740488080329,-3.5528152776005415,1.6638159743893557,3.1321490968676278,1.5183864111060204,-0.15230880178414394,1.4228119780376354,1.8224984992695965,1.5957349213179737,-0.4505242822935649,1.5122224133393072,-0.012430605713500914,1.1332629751408136,-0.040713238034558695,1.0854855575613265,0.7003491509390526,False
23.698551492806978,189.74124133998313,4.7223215325920425,-2.462144540022882,3.1733417641191264,1.3717502567195967,2.969174296777568,-4.22679504900125,2.1140020439963116,5.183661650936118,2.072900317392871,-4.803437614351119,1.530607181696808,3.3354500862963903,1.573834839026564,-2.3315213355156077,1.3277096843541365,1.2688339621424292,1.3535963870365957,-0.4772315433342931,1.4834769067776876,-0.1732603673756477,1.3301038451909293,0.09304071305023197,1.1000201181352511,0.5929607124453057,False
24.79402022035851,196.80020560803638,3.936290331548156,-4.343707104390171,2.267743807317455,1.493006161807219,2.3202358772914247,-1.4877909607627775,2.2248833554023166,6.15472461240725,2.0579995506018376,-4.83752652245784,1.611912235277272,4.585977463891461,1.3265194214779903,-0.6221241866247178,1.1494786311987517,0.7609377457273483,1.0371837264077577,0.37850668002464705,1.0351802952348443,-0.15966120727450014,0.9020939558977458,0.1993381241316816,0.9006830267090731,-0.10530774985202884,False
18.09049475442728,190.49306807158348,5.127597719348394,-1.7078775501546704,3.073448427238745,0.9531812702584288,2.4400984343188568,-3.052248522496664,2.843936739948969,3.9275413290421457,2.7028261889915792,-4.459071490690018,1.6878999161179722,3.0821623076466502,1.599495902586744,-0.7036504310472345,1.6169736768453429,0.8918928085725486,1.8782718066802824,-0.5887568118030413,1.616426710138292,-0.04158767066083386,1.2900692235560296,0.3559292450758821,1.2557135011512723,0.3128816907831025,False
21.59741780525655,183.36870473476083,4.140184363934414,1.7149745110380858,3.127590165573303,2.884692294570207,2.155089728370624,-4.8694837743730846,2.195911417724214,4.795051171411067,1.7846078758825448,-5.313412281905311,1.251000956168937,3.7396960210531582,1.4147861269320203,-2.3869301356587402,1.1687095171306008,1.3551811041555517,1.4988636139788687,-0.4879790440386424,1.3915193060469493,0.3783703132021377,1.3701053563624221,-0.2420879127810877,1.0590644415243011,0.7854451911575208,False
24.566200830359826,184.50965410405664,4.271422824708093,-4.0947599466645705,3.0880684470407984,2.796862571252187,2.1997681483972658,-0.9179203944161318,2.6646340880798585,4.3083280488928715,1.9884265334998592,-3.504075742637523,1.5985296646426883,3.3474214800128084,1.4355075168719555,-1.208657313689764,1.524836650797594,0.5010276276109782,1.4922892302476245,-0.2872930100246843,1.38580376310907,-0.257958355112248,1.2335556328767152,-0.15632394761759724,1.2420363148792943,0.2274232984955437,False
23.727439480157127,192.1248673712971,4.432813589322719,-2.2139372383372216,2.986792418330923,-1.3879807440388277,2.012629604028628,-4.620302532073066,2.384135974069708,5.387410787634914,2.3944081209445915,-4.495831237720108,1.6966148730324877,3.476900487633958,1.5549187207319934,-1.5893337889462882,1.397282286115631,1.189240307322316,1.4097432534636212,0.5834143880561684,1.423326988338672,0.3160420527337612,1.2844639270256453,0.17211466738491565,1.2004516509988383,0.2906253576809444,False
25.56633354320888,189.9967181144544,4.5930130654231265,-2.92443981905994,3.4027449578448485,1.5371595209479585,1.9214270240113216,-2.972376601547069,2.003463955176344,4.072980351706393,1.7516159610417532,-5.37642599882218,1.5225777839985672,3.2230447804986317,1.3606432828027837,-2.1171485728149118,1.369009933150292,0.34049686383585404,1.735931394027383,-0.5151046969962183,1.6889225072214913,-0.7698614293398134,1.6213801728538273,0.8253381177724851,1.0769914569115209,0.1072972684134358,False
20.609782393974548,191.7509826320608,4.3608172388721735,-2.226423089855188,2.5263814649417813,-0.6284139321920594,1.9873952780429125,-3.686122409889416,1.6577969574112552,5.713741657066501,1.7038951152704704,-5.480284340095204,1.3368188388459037,3.72167775239708,1.5331749041274816,-1.5820354856398198,1.4949128836557153,0.905171870705294,1.5223233265899014,-0.04976002595548778,1.277485568639602,-0.6386922811044078,1.2479445641176268,0.1240974198960114,1.020609426084774,-0.5819352379541545,False
15.97543832313318,194.99514855584698,4.15395540288225,-3.8113603587713456,3.0715420132840747,-0.09734169448703338,2.4924427905257,-3.186798544823875,2.4917862043836765,6.179462113485142,2.136175336981681,-4.6888100701551485,1.8844094506368545,4.3557696332225415,1.5040512965630737,-1.417352538865617,1.3931190688125328,1.2470411547615197,1.5132097151049315,0.7677557517455178,1.3493672890391246,-0.8117618911671675,1.2253351788716669,0.5290216978541048,1.099037835984768,-0.5967999092277955,False
22.01013980351837,193.85910561860157,4.961151039920691,-3.7521343322299456,3.0305021178627456,1.1589419186273282,2.6582423712748806,-3.949870568267993,2.2444981135103634,5.356119874958464,2.502368417375387,-5.430843044487285,1.7346561113021493,4.5612621668851085,1.6247576336835148,-1.7242489514353354,1.253355436703392,0.6135447614443709,1.3607045729746745,0.6632082440588356,1.513236814830644,-0.6804523980662799,1.3508476517536203,0.6874781530331655,1.1663488966348383,-0.1791431235705486,False
22.42122420631364,172.07039310452694,3.8917619704395223,1.2839671530864991,3.50461474063381,3.8781406989041605,2.817802561140367,-4.052831757863212,2.0368951381647205,5.533205419227418,2.3032238755766703,-2.626180769945824,1.4554175127313045,3.643850808601216,1.5451475619243438,-1.3570076035255534,1.4522657849169305,2.215961743232083,1.3792292354402158,-1.304696429958558,1.3076790148616706,1.9325170914088408,1.1465971577315102,-0.6062965746949547,1.2578766089810876,1.3426221653403387,False
21.170137552061686,181.96507286566947,3.5972801764786984,2.7740170028029163,3.4022282554083763,2.3794711542306097,1.9583264058570384,-5.354042736332061,3.691261788813215,4.056839533432268,2.1471669792044565,-4.436578396817977,2.3588051699621606,2.9662444319892454,1.669377125448336,-1.8453330950079967,1.4451777596717468,1.9884971851097997,1.7458621447510805,-0.7653380105351315,1.4882477047109153,0.5207869420580267,1.471285334671478,-0.8560235412041568,1.238547023228174,0.6554288863101434,False
22.998078272057093,187.4422781094925,3.7582296908046215,-2.9902864630670014,2.854648394784308,-0.6191033700372891,2.690449763946671,-2.1179267643094297,2.4611859288664504,6.5649880683601465,2.2348162663604882,-5.891566454678968,1.5015858050846125,2.986853214314406,1.6076538576661787,-1.5846324964794,1.6168766969942447,1.0137183555992817,1.5984282802555063,0.6162843449687886,1.6274731804532678,-0.7720575575338666,1.2995282184807218,0.7812574254760276,1.4155002981747096,-0.4532163570491156,False
13.592113144862536,200.37530899139904,3.659526631824937,-0.1421434267778454,2.2472254749194893,-0.02949631420255478,2.1855160589420066,-5.845176863292228,1.5997405512036191,7.226597150781517,1.5200288583727246,-7.4693731113097535,1.2922452048257762,3.738796220855404,1.2574374083999451,-2.0928304974391816,1.0999805552780686,1.0531155777851715,1.3244721737516372,0.34546320863323243,1.3640780132513377,-0.6562994319805814,1.1728130653413062,0.3395564388998201,1.0799418350905217,-0.2177913888025535,False
17.827139561530245,179.75829564999376,3.504671675421592,0.006592395955751958,3.23857803157523,0.6579306788680068,2.04093111125222,-4.111997868247336,1.78936550527418,6.8049007025218256,1.7538903146458604,-4.508292275565002,1.3666954338716315,3.6695697705357135,1.610315692205235,-2.1085167603394224,1.210887866504414,1.173089110446481,1.4068936964133574,-0.5171262958719276,1.427197472986494,0.015581785358305438,1.2130499815872335,-0.07497995316495468,1.158298430461432,-0.21685273767480076,False
17.3107179886442,179.3089108376152,3.555873596816939,2.321948417559813,3.716840484445902,0.7236828364985558,2.2642372975002005,-6.307552256791262,2.3101217683773743,6.694588704681153,1.787172090845209,-6.693547404322863,1.5148244389173766,4.299326823163513,1.5202561950238138,-2.3209378402198,1.3781798923898143,1.3917829288189822,1.6225515841939968,-0.7064513978940001,1.5154736829007869,0.4179607710013313,1.26870299324459,-0.0391682780994629,1.2090338234025673,0.4493028358487347,False
26.37471631572729,193.70484770285725,3.9441724011744435,-2.9023220373199248,2.5112137823480665,-2.062873418889128,2.449056155665837,-5.1267399942728495,1.8189679750965169,3.5798482072612865,1.8938275910373972,-3.998484181840445,1.7328693633828576,3.8067008329122167,1.4740127645232803,-1.5398840153161548,1.4356584844279383,0.4320233106531153,1.5048153714712986,0.18169445277621254,1.3795344153194182,-0.547400276125227,1.2562963399121174,0.9995706525283244,1.3696686973511651,-0.4051531205142418,False
17.548954769354037,177.51539435351108,4.840024964398277,5.945807549203395,2.8547844445365333,4.8680641885214015,2.7930626342873426,-7.0956912846796785,2.4808192017472197,3.791932205805036,1.9300882898208247,-3.9152480398661833,1.40641861932834,3.8806386102517054,1.4082840136356751,-2.1025712116083213,1.4027707995827559,2.4691456972219608,1.2943761998751369,-1.5553701895728842,1.2835666913946957,1.2327050295879924,1.0800609934942706,-1.2707619766111768,1.1534067860430777,1.2694358607059388,False
16.104849909053545,195.70247001520585,4.564782596528664,-3.1358675855487115,2.7829343406450264,1.1334229798835036,2.473695055058541,-5.5598711030073344,2.6790339568739774,4.235765505845866,2.5531417278423207,-4.458531963177954,1.8648546393985248,3.813907499926908,1.599347852545498,-1.8222738272419463,1.494967532819122,1.303606551525461,1.3931511900588127,-0.3274103669905225,1.284550310239816,-0.4137503677578952,1.2528014412675044,-0.2139745289336413,1.110781346434289,0.2284436069752097,False
25.217375675965688,185.81271997320943,4.356369503852032,-0.0595019116993056,3.1157878300953183,-0.2723846666053532,2.2242914125184456,-5.059485935717305,2.1002017002102598,6.807987749002856,2.344709656161748,-5.146436127656747,1.3902636518648284,4.32725615601278,1.340670536197602,-1.6911193663445194,1.2756056435586576,1.3185685106723375,1.2946705501702669,-0.10991885369071352,1.381531764742874,0.11239299979355437,1.2285769926814414,0.25440116957500714,1.1208410167025784,0.4184052455968731,False
28.689324594123388,169.7184564498151,5.861198887950065,-2.3553965055236765,6.19435712373825,2.8147864206128363,2.415625510129445,-2.6340035622364804,3.4732848005229457,6.550280726901042,2.8469875262489683,-4.744584765286659,2.1646591535180018,2.506552542835809,1.7648626054628984,-2.3788749652424035,1.80421806013702,1.5629729408420725,1.6327943319208242,-0.22490326470015348,1.9165056882979763,1.4193848562491245,1.4508076681950752,-0.2398448108318234,1.6183490774767444,1.6099729694242149,False
19.61462351188484,176.97419952101285,5.892292466012452,0.4634220749417856,4.947476139963323,2.150403688751526,2.776256024478749,-3.448924806788728,2.66648445835082,6.930445823632338,2.5431582728311057,-4.682373666160304,1.5878118428904042,4.513852127516048,1.5374522509748016,-1.9355291111286117,1.5142126429793514,1.0161515756159805,1.9934152257189728,-0.7799483688253849,1.5872530507693603,0.2080782330890799,1.4611462394550525,-0.26164089527155704,1.5186433575039209,0.7037748984335802,False
23.81219585286157,186.82494909384567,5.382272184435716,-2.560065513850168,3.1086170123369103,-0.29453426915434344,2.590018778797183,-3.6704404292671047,2.558297605387687,4.860355612696886,2.6223874951739066,-4.7016336468023985,1.981864974858633,4.166452736487714,1.635216783498038,-1.1708931588476568,1.4708515342147006,1.0359396297571235,1.5173212746066531,0.6811364477617483,1.6834648110299877,-0.8034700659086741,1.433291433727083,0.5938722573884143,1.2478453238159617,0.18094055998961764,False
15.492136397170222,188.59215167593254,5.148497989432218,-3.4242085433516634,2.8245774644382946,-0.9561707842363332,2.6021425645256557,-3.4457821032060467,2.174755017478238,4.9385472271243,2.2978334827395837,-7.144246700273883,1.6048529458680647,2.201448001092213,1.4796316765534547,-2.1553281345824,1.6828690318831525,1.2574310902506078,1.6014120085720132,1.0351975109937008,1.5722883079795733,-0.9197954436802656,1.355276937911989,0.17734552178878374,1.2470405983135509,-0.17503681885385186,False
22.16540502968373,165.8782905026234,4.587767786504183,-2.6667943707287565,4.982379334160952,-1.3870773156895126,3.009432731388868,-5.561378105420298,2.9391268901011056,10.782965954504855,3.004023855670929,-5.405002177199304,2.0416455266811853,5.302008323671347,1.7191739463043076,-1.7603571211764881,2.0033903453670856,2.3032872328619964,2.4792841666935046,0.18100074028057053,2.1803763168680885,-0.5278432408478662,1.9186285031682817,0.2586571900283257,1.346513638963258,0.6526189307165976,False
22.86886665717257,189.68508186828075,4.913567492584795,-2.225448339202992,2.783415777529732,0.8427335240884918,2.525298450103791,-3.7621618435400266,2.014365193784301,4.19235814565019,1.7304288298154349,-4.708330173257956,1.4154290757706012,3.361097502685693,1.6185096290148826,-1.6754164947785437,1.656557558671405,1.2909866767274676,1.4544687949901527,-0.16837697956110936,1.3721201549543594,-1.1023153055167163,1.406781762439494,0.2726329943270861,1.112138555643411,-0.3313371060237122,False
16.231712254955962,189.0803326969832,4.245714273727134,-0.38912185062842897,2.6088964546745057,1.3779897179410443,2.4317841736724173,-4.96594426220157,2.0707174182129924,5.664199798891653,1.9456465232515476,-5.549137249095677,1.5268138270908198,4.334373126296051,1.3666957469425671,-1.8975513569548288,1.3731581762042222,1.2358289977421035,1.3035082932655857,-0.5860124291360543,1.4181340538878768,-0.17533157339442876,1.1772186783284653,0.02780420397443921,1.076046062522468,0.08613694928505883,False
19.00484239415135,185.98449707142163,4.5954694442241975,1.7325114022884263,3.765817145158977,2.8042922860050585,3.0846047165959534,-4.746526215843545,2.551208916610666,6.391308204267367,2.157668726854381,-4.918753000850316,1.6566381995981658,3.528715380921252,1.5896980898671744,-1.7098725237516723,1.6873668249431326,1.9401966725547384,1.4751941292476007,-1.056458636126275,1.5431413649259331,1.1435870599554292,1.2498106527623256,-0.3197671729669473,1.2001344834103829,0.9735853915680528,False
17.96896244465173,186.03638859627992,4.362681264045984,2.332809373671913,2.912591395431344,1.5853644876726398,2.419925290800521,-3.25482251016841,2.7235113210429014,2.727292512584325,2.638108601533547,-3.191849135046596,1.7463422218093412,2.2408865722605182,1.4934037377603628,-0.3035836973723985,1.5320553147369502,0.7335476070309848,1.764835088017462,-0.9804879823650235,1.6173337546230828,0.4536374664688472,1.4625365899641392,-0.08888581149560619,1.2019973639243864,0.6107693153261925,False
27.63086240184473,200.904952442389,6.615539537279972,-6.641439878586206,3.666346330111065,-1.0673682744200128,2.8701369818188236,-6.277026787368049,2.9192156579979143,4.438986693503975,3.0989212690625263,-5.597056344724344,1.7464335457054183,2.882562800041568,1.8265593023738087,-2.39728517306172,1.8701925974884457,0.4634128580332778,1.748787729344063,-0.08928808858546122,1.760703389733519,-0.4776621988876916,1.7639989407404129,-0.11569533830594755,1.2365942175742897,-0.5791314036962297,False
27.624123646633212,181.59822729729083,4.678128722089621,-1.7847146033104555,4.960105771907282,3.3606246006339147,3.3515255732702016,0.8958643765791189,2.2946344252366777,6.466263019401481,3.399921810910287,-6.20252428247201,1.6499616967451582,3.0081365446261654,1.9750635442447573,-0.8438654920414336,1.9634280777509576,1.1275996205840233,1.9315263472123376,0.2505178241837851,1.9318680730530464,-1.8317795266618724,1.5171768879429446,0.1910076394057674,1.390258056827938,-1.0932012636434103,False
27.029303300037288,193.5241586859784,3.9520452525786607,-3.5493358130020445,4.103202071882352,0.5133112484565157,3.076272494204725,-4.2105190697203065,1.8562035092034372,4.583897232719327,2.1323105897315364,-4.833901807020757,1.8176177413323291,5.213052238883629,1.4675577317641673,-2.2225710776585528,1.7208199077501949,-0.3715783073700616,1.5322191429288992,0.3493627103164292,1.6117447798127875,-0.5895451386809083,1.5441425254024874,1.4743513388196263,1.2649034017133556,-0.3512305631252803,False
26.323989568006397,188.212437116503,4.477834404065313,-1.5491769153410802,3.033063421973855,1.9274359649871924,2.2456735280697138,-3.5647487987048017,1.7693210716024432,6.005365505911838,1.8646159273143532,-5.366792398659175,1.5017858679467366,4.146700945173543,1.2655241214847672,-1.624788605834721,1.3553992354223383,0.7978896153652635,1.416881427393567,-0.5817105491050035,1.1675172579603834,0.1795664368170775,1.1316000379573246,0.09689818062063008,1.0998854476205184,0.6231616899494917,False
17.473116322014423,194.2772635780508,3.1314758319311964,-2.571411341220164,2.114254255976455,0.18600830446865746,1.6909501046935222,-4.182961508945874,1.8016790340722877,5.823205942211626,1.4804781872613202,-5.4218108004444945,1.3734860803948739,3.937167231641025,1.3294798456617745,-1.9392760185765436,1.368419597513639,0.9437880600226628,1.2023358557323784,-0.3867958451237465,1.1503029765250032,-0.6431369955211144,1.0720362274532425,0.548830107400965,0.8760753017749018,-0.07080196424064268,False
26.607298633400422,195.90070438631926,4.780898669582432,-1.3104034182371258,2.723850191487581,0.7087603739466568,2.0377537114679645,-4.026163725983261,1.77453951715736,4.675210994636405,1.7317123019818832,-4.188050929142123,1.6066518846986169,3.6338545040251806,1.479845169549204,-1.9299359656187869,1.2357843615086748,0.6485054621845618,1.2682876719765546,-0.007468384183759649,1.2835906770843954,0.046005418802080485,1.143491325320341,0.05035458643155515,1.3112445658804421,-0.05791580813865705,False
20.706914612095733,175.9192687563129,4.061529873357263,0.4791608921504628,3.199483318521605,4.028571849959453,3.4237883884276834,-3.942504928593568,2.4071768708119183,5.892832347110377,1.8155714636942213,-4.3014650561739645,1.6681629766802593,3.741112486006045,1.7542273079804107,-2.6879441070587573,1.383171142865647,1.1602036468499919,1.582411585071058,-0.9868815154093334,1.3175375314871136,-0.2266082617431327,1.4731031588220482,-1.033168847030119,1.1839487874708576,0.1016309868820669,False
22.440551242826142,183.21031488008163,5.067312598266828,-0.008830508747867557,3.4955272367425763,2.3157479241196706,2.7677196383823657,-4.173639888830077,2.396747138303856,5.007024420743654,2.2249074256990813,-4.90712232527334,1.6577964453891425,3.9137216521757465,1.4793856130718734,-1.7077216573422658,1.3949058086063268,0.9851582647474374,1.613601473866821,-0.9019064993361828,1.3784322332509598,0.6184711865812204,1.2103731071382755,-0.07701160036603838,1.2834443756858651,0.03067981354376931,False
24.42246911771822,194.14758423634936,4.9537934041190645,-5.754049895545854,3.0241165404612977,0.3833298571626062,2.2774508858535323,-3.250606403260009,2.0997853372961246,4.095439803065071,1.9317891140682908,-4.422980053557623,1.702354962130851,3.076676895803136,1.5550417043945062,-2.004079048382672,1.2987914938859737,0.8725332793421345,1.3349587613954126,0.5399041068586168,1.3012557967076592,-0.35793852987325475,1.1805052453671,0.3809878166582983,1.1296423075614723,0.023288414556551812,False
25.698318487193287,194.82348561615657,4.4195946933954255,-4.416094554273415,2.511649716294584,0.8692875650692364,2.323463765260891,-1.8679298511965936,2.3357823777787963,6.164939782510881,2.047962875100523,-4.41521911843475,1.6574485253510642,3.719607351543683,1.4660471211071089,-1.229022011590021,1.2749370197531722,0.8382563992300931,1.2374603427669677,0.16190647690776527,1.1132279073550593,0.12045168925928085,1.0162857682268878,0.08894443552648883,0.990661678976342,-0.22193201609209376,False
26.312534383566337,187.2272322656246,4.5100448867576395,-0.9922199978785,3.933293753700081,2.6455582724007245,2.4161244335773526,-4.718953330314527,2.3192909194066464,4.029177367061926,2.166918129567805,-4.943474499010443,1.4486807588103368,3.1577600359327436,1.3717104857618754,-2.710123105482773,1.2889945449997005,1.5252617917841584,1.4197823618604617,-0.3765412607392788,1.4399684545685243,-0.04474722578726247,1.2835423331719575,-0.03002745505589703,1.1612695212761848,0.031368504947218434,False
17.77185806679119,197.13539608571696,4.6282427462907245,-3.20553297363486,3.3609337901319645,0.4328231774689847,2.398924736299711,-3.5517559578274236,2.146011899726549,4.340376641852418,1.8954794760816596,-4.710924021428847,1.5188497150851492,3.405145465121865,1.5373200019290412,-1.8936382628517476,1.5461824581736603,0.8858522228097634,1.4383748123417224,0.12980885274874762,1.3024724578299156,-0.8598943898324013,1.203107514313964,0.05899490135272222,1.0760088716259824,-0.2850275987121447,False
23.428450259898767,181.28882075157054,5.257980271665988,1.3336813352385244,3.930318133449476,1.9750468671413024,3.0374955293059642,-3.9718965255858976,2.5528218477236497,6.059446622793157,2.065862251456526,-4.076175587380888,1.3753977302758875,2.852612590199373,1.5074452931178142,-2.16528560799492,1.4233364335501766,1.9780118988117272,1.6727029367118318,-0.8041923495460161,1.7291949401844324,0.5575496508747203,1.2970877660997149,-0.4798840846128034,1.30020611196406,0.8797386498930365,False
